;ID_INSTR_MNS;COMPANY_ID_MNS;COMPANY_NAME_MNS;COUNTRY;NACE;NACE_SECTION;GICS;SECTOR_EXPOSURE_AFF;SECTOR_EXPOSURE_AFF_TYPE;EMISSIONS_CARBON_123_EVIC;EMISSIONS_CARBON_123_EVIC_TYPE;BREACHES;BREACHES_TYPE;EMISSIONS_CARBON_REDUCTION;EMISSIONS_CARBON_REDUCTION_TYPE;EMISSIONS_CARBON_3;EMISSIONS_CARBON_3_TYPE;GAP_GENDER_PAY;GAP_GENDER_PAY_TYPE;GAP_GENDER_PAY_ORIGIN;DEGRADATION_LAND;DEGRADATION_LAND_TYPE
96;fab5bc4f-96e0-42fe-afc8-aeebe391f7fe;GtCkKW9X;comp_YN;NL;64.3;K;Financials;Not Disclosed;Estimated;89.19597531234484;Estimated;Not Disclosed;Reported;Yes;Estimated;34226630.11;Estimated;;;;Not Disclosed;Reported
97;d56eacc1-cc33-4603-be24-4332eaff0808;16tXapXw;comp_KN;KR;66.1;K;Financials;Not Disclosed;Estimated;12.413793984081122;Estimated;Not Disclosed;Reported;Yes;Estimated;291759.26;Estimated;31.24;Estimated;annual report;Not Disclosed;Reported
98;b23841e8-540f-4443-a045-294beb0fc765;HgXVh000;comp_X;GB;66.1;K;Financials;Not Disclosed;Estimated;20.95412875412489;Estimated;Not Disclosed;Reported;Yes;Estimated;12252493.71;Estimated;;;;Yes;Reported
99;978891e3-a2df-430f-ae35-ce952c6b3579;ArL6dVjn;comp_TOA;NL;64.3;K;Financials;Not Disclosed;Estimated;40.67774150545895;Estimated;Not Disclosed;Reported;Yes;Estimated;36159216.91;Estimated;14.48;Estimated;annual report,csr,CSR 2022;Not Disclosed;Reported
100;29dbbd39-fb0b-4213-9c48-96e4c14e18ac;9W7B7kV7;comp_YU;GB;66.1;K;Financials;Not Disclosed;Estimated;20.95412875412489;Estimated;Not Disclosed;Reported;Yes;Estimated;12252493.71;Estimated;;;;Yes;Reported
101;bf14e563-acac-41d8-8cc3-63adfa42ef1c;CTeiiTtG;comp_OL;GB;64.1;K;Financials;Not Disclosed;Estimated;71.13579069718375;Estimated;Not Disclosed;Reported;Yes;Estimated;40674789.29;Estimated;43.2;Reported;2023 UK Pay Gap Disclosure;Not Disclosed;Reported
102;5a6011a6-ebbb-4dc1-b9f0-13c1d9b4ebeb;ejpxfNNB;comp_BAJ;NL;64.3;K;Financials;Not Disclosed;Estimated;89.19597531234484;Estimated;Not Disclosed;Reported;Yes;Estimated;34226630.11;Estimated;;;;Not Disclosed;Reported
103;bfef6f75-836d-472f-bc09-a3cee21ec571;h8ugJdun;comp_SJR;GB;66.3;K;Financials;Not Disclosed;Estimated;27.07030483034335;Estimated;Not Disclosed;Reported;Yes;Estimated;7432144.38;Estimated;28.2;Reported;2022 UK Gender & Ethnicity Pay Gap Report;Not Disclosed;Reported
104;c751827d-f1d6-4983-afa3-daff2bab15fc;x1fecj6X;comp_Z;HK;64.1;K;Financials;Not Disclosed;Estimated;89.19597531234484;Estimated;Not Disclosed;Reported;Yes;Estimated;34226630.11;Estimated;;;;Not Disclosed;Reported
105;45dac1b3-c7dd-423c-9bd2-193874df06de;lbZoQQQ2;comp_LCYO;CA;61.9;J;Communication Services;Not Disclosed;Estimated;50.62114410859456;Estimated;Not Disclosed;Reported;Yes;Estimated;2907445.89;Estimated;17.14;Estimated;csr,annual report,;Not Disclosed;Reported
106;13b65237-ee40-4c0b-bec2-4d329c1bb72b;vOGBDaZ0;comp_NM;CA;64.1;K;Financials;Not Disclosed;Estimated;64.34106322338482;Estimated;Not Disclosed;Reported;Yes;Estimated;18573590.83;Estimated;17.0714335098;Estimated;annual report,CSR report,;Not Disclosed;Reported
107;fd60b8e4-ec59-47c9-8e5d-fed5d98c8b38;Zf0S5Eq2;comp_KEXX;CO;64.1;K;Financials;Not Disclosed;Estimated;92.97548356270552;Estimated;Not Disclosed;Reported;Yes;Estimated;23419457.89;Estimated;2.0;Reported;csr,ESG report 2022,annual report,CSR 2022;Not Disclosed;Reported
108;2978eab9-c076-4656-ac74-d4ab243df2d3;foDnqEgk;comp_W;NL;64.3;K;Financials;Not Disclosed;Estimated;89.19597531234484;Estimated;Not Disclosed;Reported;Yes;Estimated;34226630.11;Estimated;;;;Not Disclosed;Reported
109;3195f506-0cae-4b43-8c6f-2d9c0b804591;TpIZQ1kq;comp_L;NL;64.3;K;Financials;Not Disclosed;Estimated;89.19597531234484;Estimated;Not Disclosed;Reported;Yes;Estimated;34226630.11;Estimated;;;;Not Disclosed;Reported
110;8e2892ff-03d6-4418-bbb1-1aaf07423855;DWNNZcAm;comp_UVQ;KR;66.1;K;Financials;Not Disclosed;Estimated;12.413793984081122;Estimated;Not Disclosed;Reported;Yes;Estimated;291759.26;Estimated;31.24;Estimated;annual report;Not Disclosed;Reported
111;03d45624-d8d2-4692-b690-f28cedf0578d;wHOHdxYo;comp_SXX;GB;66.1;K;Financials;Not Disclosed;Estimated;20.95412875412489;Estimated;Not Disclosed;Reported;Yes;Estimated;12252493.71;Estimated;;;;Yes;Reported
112;408c8e17-d6af-4ad2-b4b4-915e37a7a084;u1xNvMen;comp_L;NL;64.3;K;Financials;Not Disclosed;Estimated;40.67774150545895;Estimated;Not Disclosed;Reported;Yes;Estimated;36159216.91;Estimated;14.48;Estimated;annual report,csr,CSR 2022;Not Disclosed;Reported
113;a21c7bcd-5d01-4628-95da-212db2e6579b;2ReP636v;comp_RS;GB;66.1;K;Financials;Not Disclosed;Estimated;20.95412875412489;Estimated;Not Disclosed;Reported;Yes;Estimated;12252493.71;Estimated;;;;Yes;Reported
114;7be9d052-1da9-47ae-8b24-f259f2bec655;nlVM0a2d;comp_R;GB;64.1;K;Financials;Not Disclosed;Estimated;71.13579069718375;Estimated;Not Disclosed;Reported;Yes;Estimated;40674789.29;Estimated;43.2;Reported;2023 UK Pay Gap Disclosure;Not Disclosed;Reported
115;1edff3fb-fb18-4034-9fef-f9c97eef5dfb;814WsLZX;comp_FJ;NL;64.3;K;Financials;Not Disclosed;Estimated;89.19597531234484;Estimated;Not Disclosed;Reported;Yes;Estimated;34226630.11;Estimated;;;;Not Disclosed;Reported
116;3ca85cbb-4e87-473d-9d56-4204550d8169;Oip2MVjC;comp_WV;GB;66.3;K;Financials;Not Disclosed;Estimated;27.07030483034335;Estimated;Not Disclosed;Reported;Yes;Estimated;7432144.38;Estimated;28.2;Reported;2022 UK Gender & Ethnicity Pay Gap Report;Not Disclosed;Reported
117;444ab533-58ff-460f-98cf-92c4793794f2;El3SpWth;comp_EJO;HK;64.1;K;Financials;Not Disclosed;Estimated;89.19597531234484;Estimated;Not Disclosed;Reported;Yes;Estimated;34226630.11;Estimated;;;;Not Disclosed;Reported
118;3e2fb257-6e3f-4762-aea3-a87094de9623;wsIBjEOu;comp_ID;CO;64.1;K;Financials;Not Disclosed;Estimated;92.97548356270552;Estimated;Not Disclosed;Reported;Yes;Estimated;23419457.89;Estimated;2.0;Reported;csr,ESG report 2022,annual report,CSR 2022;Not Disclosed;Reported
119;3fa557e7-4233-4dc5-90fe-85b4c63cfc0f;pkwz9prl;comp_DK;CO;64.1;K;Financials;Not Disclosed;Estimated;165.85522806075494;Estimated;Not Disclosed;Reported;Yes;Estimated;329592.47;Estimated;1.86;Estimated;annual report;Not Disclosed;Reported
120;4d1acad6-6bf3-4420-af98-d039f759a914;qo6zWBxL;comp_NMU;NL;64.3;K;Financials;Not Disclosed;Estimated;89.19597531234484;Estimated;Not Disclosed;Reported;Yes;Estimated;34226630.11;Estimated;;;;Not Disclosed;Reported
121;496b0e5f-8870-4189-bd5a-d30254acd149;pa7ijXoF;comp_PKK;NL;64.3;K;Financials;Not Disclosed;Estimated;89.19597531234484;Estimated;Not Disclosed;Reported;Yes;Estimated;34226630.11;Estimated;;;;Not Disclosed;Reported
122;05493d4f-91bd-4f68-8245-445e91018bc2;re8B5lBu;comp_XFRZ;US;36.0;E;Utilities;Yes;Estimated;116.94652625522882;Estimated;Not Disclosed;Reported;Yes;Estimated;1666896.43;Estimated;16.98;Estimated;annual report;Not Disclosed;Reported
123;308ad65c-6a50-4ba5-ab9e-00498d5f2a01;3VnaxRgJ;comp_GK;KR;66.1;K;Financials;Not Disclosed;Estimated;12.413793984081122;Estimated;Not Disclosed;Reported;Yes;Estimated;291759.26;Estimated;31.24;Estimated;annual report;Not Disclosed;Reported
124;b656a31b-8bb5-443c-ac9e-81409caba4eb;v7AnxbiV;comp_ZHKH;GB;66.1;K;Financials;Not Disclosed;Estimated;20.95412875412489;Estimated;Not Disclosed;Reported;Yes;Estimated;12252493.71;Estimated;;;;Yes;Reported
125;e5736106-5fd7-4da6-bccf-1532ef87593f;6mbgCnw3;comp_KF;NL;64.3;K;Financials;Not Disclosed;Estimated;40.67774150545895;Estimated;Not Disclosed;Reported;Yes;Estimated;36159216.91;Estimated;14.48;Estimated;annual report,csr,CSR 2022;Not Disclosed;Reported
126;c1e49781-4988-45d8-b649-481bcfc6896d;AkO6E9KD;comp_KEDN;GB;66.1;K;Financials;Not Disclosed;Estimated;20.95412875412489;Estimated;Not Disclosed;Reported;Yes;Estimated;12252493.71;Estimated;;;;Yes;Reported
127;d6abbc72-5144-4b00-a6da-d9fd62438f17;twJBRMwh;comp_H;GB;64.1;K;Financials;Not Disclosed;Estimated;71.13579069718375;Estimated;Not Disclosed;Reported;Yes;Estimated;40674789.29;Estimated;43.2;Reported;2023 UK Pay Gap Disclosure;Not Disclosed;Reported
128;954206b2-1d6f-4d19-adf4-cb498d29db6f;iFIFlK72;comp_IEUW;NL;64.3;K;Financials;Not Disclosed;Estimated;89.19597531234484;Estimated;Not Disclosed;Reported;Yes;Estimated;34226630.11;Estimated;;;;Not Disclosed;Reported
129;e39e310a-110e-4097-ad15-f46a15da1443;bMH1jBhr;comp_TZJL;GB;66.3;K;Financials;Not Disclosed;Estimated;27.07030483034335;Estimated;Not Disclosed;Reported;Yes;Estimated;7432144.38;Estimated;28.2;Reported;2022 UK Gender & Ethnicity Pay Gap Report;Not Disclosed;Reported
130;920b48b7-bdac-4e44-892e-8f57e577a487;g1iVHLKw;comp_N;HK;64.1;K;Financials;Not Disclosed;Estimated;89.19597531234484;Estimated;Not Disclosed;Reported;Yes;Estimated;34226630.11;Estimated;;;;Not Disclosed;Reported
131;00311151-5ffc-4f95-a323-10df995c0b05;NMbPEq3p;comp_QOPH;US;64.3;K;Financials;Not Disclosed;Estimated;42.95560703380708;Estimated;Not Disclosed;Reported;Yes;Estimated;18514922.57;Estimated;;;;Not Disclosed;Reported
132;ccd59548-e2bd-41a2-bbd6-ed2f7c14ccf4;pvsfXa8s;comp_KQ;CO;64.1;K;Financials;Not Disclosed;Estimated;137.6825276169749;Estimated;Not Disclosed;Reported;Yes;Estimated;1373866.64;Estimated;1.86;Estimated;annual report,Annual Report 2022;Not Disclosed;Reported
133;1f9f98d0-58b1-4636-85e7-664babe0d697;O4TOrznT;comp_YQPL;US;64.1;K;Financials;Not Disclosed;Estimated;69.81398088165139;Estimated;Not Disclosed;Reported;Yes;Estimated;10367758.74;Estimated;11.11;Estimated;annual report;Not Disclosed;Reported
134;3ba634da-f7a5-4d8d-b709-72432288a9c3;t0eYBTt2;comp_QNE;CO;64.1;K;Financials;Not Disclosed;Estimated;133.88923854026257;Estimated;Not Disclosed;Reported;Not Disclosed;Estimated;151492.36;Estimated;1.86;Estimated;annual report;Not Disclosed;Reported
135;8bac635f-2425-46a3-a7dd-ec4b83ae226c;4f9GAGun;comp_HMHL;NL;64.3;K;Financials;Not Disclosed;Estimated;89.19597531234484;Estimated;Not Disclosed;Reported;Yes;Estimated;34226630.11;Estimated;;;;Not Disclosed;Reported
136;dcd69842-b5c4-4bf3-8cb7-2d5b4ab13ed2;rxAZPsqR;comp_AUU;NL;64.3;K;Financials;Not Disclosed;Estimated;89.19597531234484;Estimated;Not Disclosed;Reported;Yes;Estimated;34226630.11;Estimated;;;;Not Disclosed;Reported
137;3bdda858-715b-4dba-9d51-ebe1ea715940;XT1NERKz;comp_SBZ;KR;66.1;K;Financials;Not Disclosed;Estimated;12.413793984081122;Estimated;Not Disclosed;Reported;Yes;Estimated;291759.26;Estimated;31.24;Estimated;annual report;Not Disclosed;Reported
138;76f6f0f5-cddf-484b-847a-b337aa665d9e;hITBeWZ9;comp_JUJL;GB;66.1;K;Financials;Not Disclosed;Estimated;20.95412875412489;Estimated;Not Disclosed;Reported;Yes;Estimated;12252493.71;Estimated;;;;Yes;Reported
139;0e67587f-d244-4f81-9565-3ac35812241b;8FLyMPVm;comp_LS;GB;66.1;K;Financials;Not Disclosed;Estimated;20.95412875412489;Estimated;Not Disclosed;Reported;Yes;Estimated;12252493.71;Estimated;;;;Yes;Reported
140;8a7acd87-1228-4d05-80a1-0cdc17cd4e9f;0UGyPR5L;comp_PHYI;GB;64.1;K;Financials;Not Disclosed;Estimated;71.13579069718375;Estimated;Not Disclosed;Reported;Yes;Estimated;40674789.29;Estimated;43.2;Reported;2023 UK Pay Gap Disclosure;Not Disclosed;Reported
141;f1e5f975-d717-47c1-8ea0-3fe48a203403;F4EOzwl1;comp_OZ;US;64.9;K;Financials;Not Disclosed;Estimated;46.7489335180517;Estimated;Not Disclosed;Reported;Yes;Estimated;27150120.12;Estimated;54.1;Reported;Gender Pay Gap Report;Not Disclosed;Reported
142;3f9b0934-147d-49cb-8c93-51836ec9c90c;060e1wuM;comp_WH;NL;64.3;K;Financials;Not Disclosed;Estimated;89.19597531234484;Estimated;Not Disclosed;Reported;Yes;Estimated;34226630.11;Estimated;;;;Not Disclosed;Reported
143;9daa5ba3-4728-4e77-b2ea-8eec237c8679;qwNxSW4W;comp_LOUX;GB;66.3;K;Financials;Not Disclosed;Estimated;27.07030483034335;Estimated;Not Disclosed;Reported;Yes;Estimated;7432144.38;Estimated;28.2;Reported;2022 UK Gender & Ethnicity Pay Gap Report;Not Disclosed;Reported
144;b527fe92-d5f6-4e2a-af8a-ed79aa27490b;siRYCT1X;comp_B;HK;64.1;K;Financials;Not Disclosed;Estimated;89.19597531234484;Estimated;Not Disclosed;Reported;Yes;Estimated;34226630.11;Estimated;;;;Not Disclosed;Reported
145;ec1d971d-ad51-47ec-b53b-4e67463db4dc;ZyuhnQ7C;comp_X;US;64.3;K;Financials;Not Disclosed;Estimated;201.4756713017692;Estimated;Not Disclosed;Reported;Not Disclosed;Estimated;491267.56;Estimated;11.5994060888;Estimated;annual report,CSR 2022;Not Disclosed;Reported
146;e1f12397-d8a2-446c-a5ba-48af142e1af2;sCR2ptkb;comp_XDN;CO;64.1;K;Financials;Not Disclosed;Estimated;92.97548356270552;Estimated;Not Disclosed;Reported;Yes;Estimated;23419457.89;Estimated;2.0;Reported;csr,ESG report 2022,annual report,CSR 2022;Not Disclosed;Reported
147;92ee19d2-9744-4925-8724-37ecc0543cab;GjD2i8fm;comp_DRW;NL;64.3;K;Financials;Not Disclosed;Estimated;89.19597531234484;Estimated;Not Disclosed;Reported;Yes;Estimated;34226630.11;Estimated;;;;Not Disclosed;Reported
148;734f64c6-84a6-4e2f-b9e3-041b36aa53a4;WmMM0kDf;comp_DJY;NL;64.3;K;Financials;Not Disclosed;Estimated;89.19597531234484;Estimated;Not Disclosed;Reported;Yes;Estimated;34226630.11;Estimated;;;;Not Disclosed;Reported
149;760a73ff-69c2-4917-ad42-f8b0213b9ac7;eLXQA6i3;comp_NNG;KR;66.1;K;Financials;Not Disclosed;Estimated;12.413793984081122;Estimated;Not Disclosed;Reported;Yes;Estimated;291759.26;Estimated;31.24;Estimated;annual report;Not Disclosed;Reported
150;db6ef960-a242-4946-8bc8-2132e30ce5c4;BvuRdImy;comp_R;GB;66.1;K;Financials;Not Disclosed;Estimated;20.95412875412489;Estimated;Not Disclosed;Reported;Yes;Estimated;12252493.71;Estimated;;;;Yes;Reported
151;52e41cbd-bd54-401e-a26f-4edc0a483e36;VMMjeSEB;comp_GWWG;NL;64.3;K;Financials;Not Disclosed;Estimated;40.67774150545895;Estimated;Not Disclosed;Reported;Yes;Estimated;36159216.91;Estimated;14.48;Estimated;annual report,csr,CSR 2022;Not Disclosed;Reported
152;e87e94b7-a699-4b56-95b5-bb8d39aacdd6;tSgTD7Vv;comp_LCLE;GB;66.1;K;Financials;Not Disclosed;Estimated;20.95412875412489;Estimated;Not Disclosed;Reported;Yes;Estimated;12252493.71;Estimated;;;;Yes;Reported
153;cb0cbd74-7f5e-40d3-a42f-37c01157960f;D0XUbj6T;comp_PN;GB;64.1;K;Financials;Not Disclosed;Estimated;71.13579069718375;Estimated;Not Disclosed;Reported;Yes;Estimated;40674789.29;Estimated;43.2;Reported;2023 UK Pay Gap Disclosure;Not Disclosed;Reported
154;780004dd-0f40-4a5a-b305-94283aafe71d;QOqPyI6x;comp_QXHI;US;64.9;K;Financials;Not Disclosed;Estimated;46.7489335180517;Estimated;Not Disclosed;Reported;Yes;Estimated;27150120.12;Estimated;54.1;Reported;Gender Pay Gap Report;Not Disclosed;Reported
155;43df898c-4a1d-4d97-8324-8ad60f4d3c18;qIDyEmT5;comp_C;NL;64.3;K;Financials;Not Disclosed;Estimated;89.19597531234484;Estimated;Not Disclosed;Reported;Yes;Estimated;34226630.11;Estimated;;;;Not Disclosed;Reported
156;faea3534-95f9-49f2-9f5f-8595178e7291;MoMpDTW1;comp_IPV;HK;64.1;K;Financials;Not Disclosed;Estimated;89.19597531234484;Estimated;Not Disclosed;Reported;Yes;Estimated;34226630.11;Estimated;;;;Not Disclosed;Reported
157;11f521fe-5260-4daa-ba4b-34c9b3213320;4MK1Zqif;comp_YLVG;CO;64.1;K;Financials;Not Disclosed;Estimated;92.97548356270552;Estimated;Not Disclosed;Reported;Yes;Estimated;23419457.89;Estimated;2.0;Reported;csr,ESG report 2022,annual report,CSR 2022;Not Disclosed;Reported
158;a64a1cfc-754f-40e2-90a3-36f4b0e51d8a;WmckDiIP;comp_LJ;CO;64.1;K;Financials;Not Disclosed;Estimated;92.97548356270552;Estimated;Not Disclosed;Reported;Yes;Estimated;23419457.89;Estimated;2.0;Reported;csr,ESG report 2022,annual report,CSR 2022;Not Disclosed;Reported
159;d2fb9c55-c0d3-49ae-8e8f-33f416013a03;OBcnRu5R;comp_A;CO;64.1;K;Financials;Not Disclosed;Estimated;165.85522806075494;Estimated;Not Disclosed;Reported;Yes;Estimated;329592.47;Estimated;1.86;Estimated;annual report;Not Disclosed;Reported
160;a1bc930b-1c04-4376-b05c-d305a92cd855;Pj1mZIsY;comp_C;NL;64.3;K;Financials;Not Disclosed;Estimated;89.19597531234484;Estimated;Not Disclosed;Reported;Yes;Estimated;34226630.11;Estimated;;;;Not Disclosed;Reported
161;a4e28f0c-4427-4af5-8ed3-ca8c36be29f6;XaItZGoZ;comp_BET;US;64.9;K;Financials;Not Disclosed;Estimated;46.7489335180517;Estimated;Not Disclosed;Reported;Yes;Estimated;27150120.12;Estimated;54.1;Reported;Gender Pay Gap Report;Not Disclosed;Reported
162;ffb0a3df-f6ad-485d-8045-697bacdf296b;hcGEqFry;comp_DBK;NL;64.3;K;Financials;Not Disclosed;Estimated;89.19597531234484;Estimated;Not Disclosed;Reported;Yes;Estimated;34226630.11;Estimated;;;;Not Disclosed;Reported
163;e6044204-88ed-4129-9fbd-b2cbe82175af;Dq7SddAC;comp_TIX;KR;66.1;K;Financials;Not Disclosed;Estimated;12.413793984081122;Estimated;Not Disclosed;Reported;Yes;Estimated;291759.26;Estimated;31.24;Estimated;annual report;Not Disclosed;Reported
164;360560cb-f39b-41a9-bc6d-a377ae62fa97;BVhwIqv7;comp_C;GB;66.1;K;Financials;Not Disclosed;Estimated;20.95412875412489;Estimated;Not Disclosed;Reported;Yes;Estimated;12252493.71;Estimated;;;;Yes;Reported
165;3d0c8a80-fbf1-4c68-90f3-c21e3ba776e8;IWXrz3SJ;comp_T;NL;64.3;K;Financials;Not Disclosed;Estimated;40.67774150545895;Estimated;Not Disclosed;Reported;Yes;Estimated;36159216.91;Estimated;14.48;Estimated;annual report,csr,CSR 2022;Not Disclosed;Reported
166;78c90607-bdc1-4b3a-8e7e-937f9d9f87bb;IV3ZyBrC;comp_RC;GB;66.1;K;Financials;Not Disclosed;Estimated;20.95412875412489;Estimated;Not Disclosed;Reported;Yes;Estimated;12252493.71;Estimated;;;;Yes;Reported
167;5a4c0c0c-862b-4abb-b60d-677f44b34603;vFD3eoks;comp_GFGR;GB;64.1;K;Financials;Not Disclosed;Estimated;71.13579069718375;Estimated;Not Disclosed;Reported;Yes;Estimated;40674789.29;Estimated;43.2;Reported;2023 UK Pay Gap Disclosure;Not Disclosed;Reported
168;31654d27-b48f-4ac8-9fc4-64cbba8229cd;uxsGaQJL;comp_BE;US;64.9;K;Financials;Not Disclosed;Estimated;46.7489335180517;Estimated;Not Disclosed;Reported;Yes;Estimated;27150120.12;Estimated;54.1;Reported;Gender Pay Gap Report;Not Disclosed;Reported
169;5263d6f7-1d6b-4650-b11e-a06e88d3acd9;GqTfnc2s;comp_QGOK;NL;64.3;K;Financials;Not Disclosed;Estimated;89.19597531234484;Estimated;Not Disclosed;Reported;Yes;Estimated;34226630.11;Estimated;;;;Not Disclosed;Reported
170;e77b165b-e9d5-4da3-b123-d956ca32e760;5sYFqGwk;comp_VYD;HK;64.1;K;Financials;Not Disclosed;Estimated;89.19597531234484;Estimated;Not Disclosed;Reported;Yes;Estimated;34226630.11;Estimated;;;;Not Disclosed;Reported
171;a0e3a9a2-31e2-4a82-aa8a-669435de668e;PEhkc8xA;comp_PS;CO;64.1;K;Financials;Not Disclosed;Estimated;95.0060519082801;Estimated;Not Disclosed;Reported;Yes;Estimated;1584555.45;Estimated;9.695994;Estimated;annual report;Not Disclosed;Reported
172;7ac174d4-1b9e-4759-8416-d33fc97075af;9fv2yhsk;comp_WA;GB;66.3;K;Financials;Not Disclosed;Estimated;27.07030483034335;Estimated;Not Disclosed;Reported;Yes;Estimated;7432144.38;Estimated;28.2;Reported;2022 UK Gender & Ethnicity Pay Gap Report;Not Disclosed;Reported
173;14a70be1-5656-4029-a69f-e6580191e903;V8lrV1TI;comp_HM;CO;64.1;K;Financials;Not Disclosed;Estimated;143.67591201420225;Estimated;Not Disclosed;Reported;Not Disclosed;Estimated;82240.85;Estimated;1.86;Estimated;csr;Not Disclosed;Reported
174;521561f8-2bf7-4b4d-bfae-dfd8498939b5;liC4AtQB;comp_Q;NL;64.3;K;Financials;Not Disclosed;Estimated;89.19597531234484;Estimated;Not Disclosed;Reported;Yes;Estimated;34226630.11;Estimated;;;;Not Disclosed;Reported
175;1259b571-3f70-4678-9b9c-fea929c7cd21;1yDsXSgr;comp_RKCK;NL;64.3;K;Financials;Not Disclosed;Estimated;89.19597531234484;Estimated;Not Disclosed;Reported;Yes;Estimated;34226630.11;Estimated;;;;Not Disclosed;Reported
176;31a9bf7d-4ef3-444a-94e5-99512bb534ea;yuxGikPx;comp_RS;KR;66.1;K;Financials;Not Disclosed;Estimated;12.413793984081122;Estimated;Not Disclosed;Reported;Yes;Estimated;291759.26;Estimated;31.24;Estimated;annual report;Not Disclosed;Reported
177;289b40a2-735f-452d-b2f5-2a55cc1c914d;f7dJ2pLu;comp_OKP;GB;66.1;K;Financials;Not Disclosed;Estimated;20.95412875412489;Estimated;Not Disclosed;Reported;Yes;Estimated;12252493.71;Estimated;;;;Yes;Reported
178;6767835e-ea7f-4ee7-ba3d-8ca27d4a0a70;jzY3Y8TG;comp_PH;NL;64.3;K;Financials;Not Disclosed;Estimated;40.67774150545895;Estimated;Not Disclosed;Reported;Yes;Estimated;36159216.91;Estimated;14.48;Estimated;annual report,csr,CSR 2022;Not Disclosed;Reported
179;82050ff0-eaba-4774-b440-de634c60c713;e4klhQFj;comp_IKEB;GB;66.1;K;Financials;Not Disclosed;Estimated;20.95412875412489;Estimated;Not Disclosed;Reported;Yes;Estimated;12252493.71;Estimated;;;;Yes;Reported
180;bc896432-6ab9-4f56-a724-cada258c4386;wpKX5xaz;comp_D;LU;64.3;K;Financials;Not Disclosed;Estimated;46.7489335180517;Estimated;Not Disclosed;Reported;Yes;Estimated;27150120.12;Estimated;54.1;Reported;Gender Pay Gap Report;Not Disclosed;Reported
181;813ff560-dadd-44b0-93de-7a36ff9ccfa1;GKQIjDV3;comp_YYSM;US;64.9;K;Financials;Not Disclosed;Estimated;46.7489335180517;Estimated;Not Disclosed;Reported;Yes;Estimated;27150120.12;Estimated;54.1;Reported;Gender Pay Gap Report;Not Disclosed;Reported
182;eeeba8be-51d0-4b01-841f-0d9ba92c649b;whXOBzje;comp_PR;NL;64.3;K;Financials;Not Disclosed;Estimated;89.19597531234484;Estimated;Not Disclosed;Reported;Yes;Estimated;34226630.11;Estimated;;;;Not Disclosed;Reported
183;fdc78ef8-c543-4e93-9e8d-1287ce1cd638;uHdrgiOi;comp_VD;NL;64.3;K;Financials;Not Disclosed;Estimated;40.67774150545895;Estimated;Not Disclosed;Reported;Yes;Estimated;36159216.91;Estimated;14.48;Estimated;annual report,csr,CSR 2022;Not Disclosed;Reported
184;de6c2c25-4122-49f8-a0af-2538535eb435;W3zqVYxh;comp_B;HK;64.1;K;Financials;Not Disclosed;Estimated;89.19597531234484;Estimated;Not Disclosed;Reported;Yes;Estimated;34226630.11;Estimated;;;;Not Disclosed;Reported
185;7b7ca9f4-c7ea-452d-b7db-d7b9d003a833;JZLI1lBR;comp_VJ;NL;64.3;K;Financials;Not Disclosed;Estimated;89.19597531234484;Estimated;Not Disclosed;Reported;Yes;Estimated;34226630.11;Estimated;;;;Not Disclosed;Reported
186;b0c6c079-4341-4cad-b197-c9b97e30a1ae;liXOMhL9;comp_CV;CO;64.1;K;Financials;Not Disclosed;Estimated;165.85522806075494;Estimated;Not Disclosed;Reported;Yes;Estimated;329592.47;Estimated;1.86;Estimated;annual report;Not Disclosed;Reported
187;690341de-2c28-4074-84a4-b4beac4b1235;yeb4VnUT;comp_ZU;CO;64.1;K;Financials;Not Disclosed;Estimated;133.88923854026257;Estimated;Not Disclosed;Reported;Not Disclosed;Estimated;151492.36;Estimated;1.86;Estimated;annual report;Not Disclosed;Reported
188;b7d65947-0f4d-4f07-bcbd-1cb58d49760a;U6L8N5X1;comp_KX;NL;64.3;K;Financials;Not Disclosed;Estimated;89.19597531234484;Estimated;Not Disclosed;Reported;Yes;Estimated;34226630.11;Estimated;;;;Not Disclosed;Reported
189;d7c69826-ad71-4629-9810-5a29db8607bb;EBREPWUq;comp_HUWU;NL;64.3;K;Financials;Not Disclosed;Estimated;89.19597531234484;Estimated;Not Disclosed;Reported;Yes;Estimated;34226630.11;Estimated;;;;Not Disclosed;Reported
190;64c5f97a-4abf-4386-aefa-5f788f9067c8;iV1O1ey5;comp_GB;GB;66.1;K;Financials;Not Disclosed;Estimated;20.95412875412489;Estimated;Not Disclosed;Reported;Yes;Estimated;12252493.71;Estimated;;;;Yes;Reported
